,weathercode (wmo code),temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),Yield (mt/ha)
631,1.0,26.44707762557077,80.08116438356164,22.55519406392694,1.1446634615384617
632,1.0,26.365799086757992,80.88287671232877,22.64607305936073,1.1544549763033176
633,51.0,26.03310564663024,83.44512750455374,22.8852572859745,1.1739906103286386
634,1.0,26.27260273972603,80.60353881278539,22.500867579908675,1.2010232558139535
635,1.0,27.17391552511416,76.52534246575343,22.378664383561645,1.2304629629629629
636,1.0,25.89455479452055,84.30342465753425,22.938915525114155,1.1430188679245283
637,1.0,26.07101548269581,83.38296903460838,22.91193078324226,1.246588785046729
638,1.0,26.27192922374429,82.57328767123288,22.95118721461187,1.2577570093457946
639,1.0,26.32122146118721,81.21906392694063,22.706929223744293,1.2750467289719627
640,1.0,26.315570776255708,81.68618721461188,22.78381278538813,1.223587786259542
641,1.0,26.558071493624773,80.63217213114754,22.794433060109288,1.2517110266159694
642,1.0,26.50457762557078,80.35502283105023,22.678744292237443,1.162889733840304
643,1.0,26.482100456621005,80.9615296803653,22.80165525114156,1.2298461538461538
644,1.0,26.48464611872146,81.02808219178083,22.81486301369863,1.368421052631579
645,1.0,26.165482695810564,82.3294626593807,22.78892304189436,1.5719298245614035
646,1.0,26.52582191780822,81.32534246575342,22.9047602739726,0.7
647,1.0,26.66175799086758,80.63230593607305,22.90626712328767,0.5765333333333333
648,1.0,26.03191780821918,84.96666666666667,23.22970319634703,0.3184666666666667
649,1.0,26.44182604735884,81.36987704918033,22.85655737704918,0.2037823834196891
650,1.0,26.310182648401828,83.07340182648402,23.08986301369864,0.1617098445595855
651,1.0,26.1277397260274,83.83675799086758,23.06985159817352,0.1782901554404145
652,1.0,26.458356164383563,81.39372146118721,22.863710045662103,0.2034455958549222
653,1.0,27.12447632058288,78.85086520947176,22.9248747723133,0.2167560975609756
654,1.0,26.382636986301367,84.09486301369863,23.390399543379,0.2048780487804878
655,1.0,26.79414383561644,80.71198630136986,23.048013698630136,0.1959024390243902
656,1.0,27.0051598173516,77.86552511415525,22.61030821917808,0.2204390243902439
657,1.0,27.01349043715847,79.62260928961749,23.007251821493625,0.3060240963855422
658,1.0,26.61986301369863,82.7041095890411,23.323812785388128,0.232758064516129
659,51.0,26.45947488584475,83.77853881278538,23.39896118721461,0.0
660,1.0,26.013641552511416,84.92283105022831,23.07574200913242,1.0530437284234753
661,1.0,26.02230593607306,84.14554794520548,22.928493150684933,0.882692548528491
662,1.0,26.23398224043716,81.99533242258651,22.62781193078324,0.8217908578584847
663,1.0,25.83267123287672,85.74737442922374,23.06551369863013,1.0668816530995615
664,1.0,25.992214611872143,84.36506849315069,22.9227397260274,0.902433438305182
665,1.0,25.719737442922373,87.09623287671234,23.25102739726028,0.8830231892356142
666,51.0,25.72552367941712,86.92087887067396,23.215653460837885,0.7705460693958228
667,1.0,25.885810502283107,84.76769406392694,22.91148401826484,0.8855733333333332
668,1.0,26.247248858447488,85.05388127853881,23.310981735159817,0.4714399999999999
669,1.0,25.546221461187216,87.74817351598173,23.20711187214612,0.46732
670,1.0,25.67885928961749,87.55840163934427,23.298599726775954,0.2638689655172413
671,1.0,25.966449771689497,86.18036529680366,23.295924657534247,0.2577103448275862
672,1.0,25.919623287671232,85.41415525114155,23.103527397260272,0.2555466666666666
673,1.0,25.851792237442925,86.10331050228311,23.179714611872143,0.227290909090909
674,1.0,26.25311930783242,84.00056921675774,23.129485428051,0.2197878787878787
675,1.0,26.016084474885844,85.3406392694064,23.17184931506849,0.24458
676,1.0,26.02437214611872,85.80936073059361,23.29172374429224,0.2350533333333333
677,1.0,25.99849315068493,85.96130136986301,23.28219178082192,0.2424054982817869
678,1.0,25.71326275045537,87.39571948998179,23.304280510018213,0.2504536082474227
679,1.0,26.192214611872146,84.82146118721461,23.23103881278539,0.2396288659793814
680,1.0,26.07545662100457,86.88618721461187,23.556529680365298,0.2089194769442532
681,1.0,25.852305936073066,86.95502283105023,23.353721461187217,0.16237439779766
682,1.0,26.02391848816029,85.84562841530055,23.2985883424408,0.156151724137931
683,1.0,26.023618721461187,86.57351598173516,23.448070776255708,0.0429586206896551
684,1.0,26.014520547945207,85.90262557077625,23.297214611872143,0.0250675675675675
685,1.0,26.155433789954337,84.64817351598174,23.179680365296804,0.0264599999999999
686,1.0,26.5481102003643,84.74510473588343,23.56470856102004,0.0205666666666666
687,1.0,26.08204337899544,87.34041095890412,23.66180365296804,0.06284
688,1.0,26.58388127853881,83.51015981735159,23.31936073059361,0.0611733333333333
689,1.0,26.60332191780822,82.1,23.026586757990867,0.0655065789473684
690,1.0,26.29940801457195,85.99146174863388,23.58534836065574,0.0682035928143712
691,1.0,26.22013698630137,86.30205479452054,23.56918949771689,0.0677425149700598
692,51.0,26.03345890410959,87.3689497716895,23.608002283105023,0.0
693,1.0,26.043139269406392,84.63801369863013,23.22560502283105,0.0
694,1.0,26.138470319634703,82.92739726027398,22.96939497716895,0.0
695,1.0,26.28509790528233,81.42201730418944,22.80825364298725,0.0
696,1.0,26.23697488584475,82.6384703196347,23.00785388127854,0.0
697,51.0,26.291438356164385,82.59908675799086,23.04883561643836,0.0
698,51.0,26.28812785388128,82.7667808219178,23.08920091324201,0.0
699,51.0,26.22480646630237,83.39412568306011,23.14492258652095,0.0
700,1.0,26.257933789954336,81.70856164383562,22.83415525114156,0.0
701,51.0,26.746461187214614,81.60684931506849,23.29689497716895,0.0
702,51.0,26.336860730593607,83.03002283105023,23.185445205479454,0.0
703,51.0,26.426035974499086,83.08572404371584,23.28310564663024,0.0
704,51.0,26.47837899543379,82.9958904109589,23.31647260273973,0.0
705,51.0,26.37537671232877,82.1898401826484,23.04688356164384,0.0
706,51.0,26.277089041095888,82.84520547945205,23.08646118721461,0.0
707,1.0,26.431944444444447,82.68123861566484,23.20873178506375,0.0
708,51.0,26.42501141552512,82.19577625570776,23.10293378995434,0.0
709,51.0,26.43359589041096,83.21278538812786,23.319394977168947,0.0
710,51.0,26.521221461187213,82.47888127853881,23.25181506849315,0.0
711,51.0,26.33991347905282,83.30396174863388,23.245719489981784,0.0
712,1.0,26.527420091324203,82.81187214611872,23.330296803652967,0.0
713,51.0,26.723972602739725,81.96438356164384,23.347716894977168,0.0
714,51.0,26.34824200913242,83.57511415525114,23.307648401826484,0.0
715,51.0,26.528620218579235,82.65220856102003,23.29077868852459,0.0
716,51.0,26.542773972602745,82.88013698630137,23.3574200913242,0.0
717,1.0,26.42109589041096,82.59006849315068,23.171906392694066,0.0
718,51.0,26.43915525114156,82.34623287671234,23.145799086758,0.0
719,1.0,26.809050546448088,82.47404371584699,23.53658925318761,0.0
720,51.0,26.620068493150683,83.4912100456621,23.56029680365297,0.0
721,51.0,26.760148401826484,82.41084474885845,23.46906392694064,0.000531914893617
722,1.0,26.82922374429224,80.13447488584475,23.059748858447488,0.0005851063829787
723,51.0,26.74953324225865,82.3615664845173,23.45851548269581,0.0005851063829787
724,51.0,26.79267123287671,82.45182648401827,23.5088698630137,0.0006382978723404
725,51.0,26.62422374429224,83.22385844748858,23.508299086758,0.0
726,1.0,25.29469178082192,85.25821917808219,22.54915525114156,0.884375
727,1.0,25.255388127853884,84.61084474885845,22.38582191780822,0.7833333333333333
728,1.0,25.43033925318761,82.36668943533698,22.078995901639345,0.6920000000000001
729,1.0,25.29063926940639,84.83550228310503,22.47052511415525,0.573076923076923
730,1.0,25.21801369863013,85.35639269406393,22.50365296803653,0.6124999999999999
731,51.0,25.22565068493151,85.95376712328768,22.638424657534248,0.5341666666666667
732,51.0,25.227982695810564,85.98690801457195,22.6390368852459,0.5341666666666667
733,1.0,25.23470319634703,84.40616438356165,22.32372146118721,0.2565
734,1.0,25.81586757990868,83.46666666666667,22.701541095890413,0.246
735,51.0,25.242956621004566,86.22009132420091,22.702180365296805,0.283
736,1.0,25.36729280510018,85.91427595628416,22.76188524590164,0.5
737,1.0,25.420616438356166,85.68915525114156,22.773732876712327,0.80625
738,51.0,25.27965753424657,85.21221461187214,22.53449771689498,0.585625
739,51.0,25.17851598173516,86.23961187214611,22.643447488584474,0.366875
740,1.0,25.3625,85.53847905282332,22.68386839708561,0.55
741,1.0,25.36437214611872,85.18641552511416,22.61640410958904,0.54
742,1.0,25.438995433789955,85.37511415525114,22.729349315068493,0.575
743,51.0,25.47676940639269,85.40799086757991,22.77126712328767,1.1
744,1.0,25.304656193078326,86.20799180327869,22.768146630236792,1.105
745,1.0,25.52912100456621,85.1453196347032,22.76144977168949,1.025
746,51.0,25.652477168949773,85.24497716894977,22.91650684931507,0.8800000000000001
747,51.0,25.30867579908676,86.63504566210045,22.854052511415524,0.8857142857142858
748,1.0,25.493772768670308,85.2330373406193,22.74995446265938,0.55
749,1.0,25.52277397260274,85.65262557077625,22.86396118721461,0.385
750,51.0,25.28095890410959,86.26495433789954,22.748002283105023,0.255
751,51.0,25.427545662100457,85.17020547945205,22.67890410958904,0.158
752,1.0,25.855179872495444,84.79713114754098,23.01458333333333,0.13
753,51.0,25.525319634703195,86.91244292237442,23.12832191780822,0.12
754,1.0,25.76722602739726,84.78082191780823,22.92132420091324,0.108
755,1.0,25.79110730593608,82.77488584474885,22.53114155251141,0.0829999999999999
756,51.0,25.509915755919856,85.5721766848816,22.824533242258653,0.09
757,51.0,25.44295662100457,86.33584474885845,22.902705479452056,0.055
758,51.0,25.28139269406393,87.10525114155251,22.910399543379,0.0
759,1.0,26.41357305936073,85.05011415525114,23.57576484018265,1.2159074733096085
760,1.0,26.35035388127854,84.95011415525114,23.50103881278539,1.216844729344729
761,1.0,26.37755009107468,83.88410746812386,23.291336520947176,1.2168091168091169
762,1.0,26.2301598173516,86.00388127853881,23.596301369863014,1.2238776978417267
763,1.0,26.39942922374429,84.92568493150685,23.53456621004566,1.2369424460431655
764,1.0,26.24769406392694,86.17305936073059,23.65640410958904,1.2643815741748277
765,51.0,26.25125227686703,86.39583333333333,23.70332422586521,1.2146173376858904
766,1.0,26.30640410958904,84.89041095890411,23.43551369863014,1.202962962962963
767,1.0,26.636004566210044,85.07853881278538,23.809098173515984,1.1849481481481483
768,1.0,26.203264840182648,86.51130136986302,23.679577625570776,1.1849851851851851
769,1.0,26.26719034608379,86.72893897996357,23.786543715847,1.1937433962264152
770,1.0,26.41538812785388,86.07888127853882,23.801084474885844,1.1937735849056603
771,1.0,26.387899543379,85.26666666666667,23.60445205479452,1.201645283018868
772,1.0,26.382522831050228,85.50399543378995,23.649760273972603,1.2080377358490566
773,1.0,26.70138888888889,83.94979508196721,23.63582650273224,1.2090566037735848
774,1.0,26.498504566210045,84.74783105022831,23.601438356164383,1.049811320754717
775,1.0,26.4980593607306,85.57442922374429,23.78211187214612,0.8791489361702127
776,1.0,26.509326484018267,85.5079908675799,23.77514840182648,0.949047619047619
777,1.0,26.2726320582878,86.4315801457195,23.73802367941712,0.9557142857142856
778,1.0,26.57884703196348,85.58036529680365,23.85172374429224,0.9240761904761904
779,1.0,26.60837899543379,85.7898401826484,23.93787671232877,0.8109999999999999
780,1.0,26.371312785388128,86.60125570776256,23.86813926940639,0.7806714285714286
781,1.0,26.48624772313297,85.92247267759562,23.84370446265938,0.6058333333333333
782,1.0,26.54920091324201,85.9417808219178,23.907317351598174,0.5660416666666667
783,1.0,26.51376712328767,85.3898401826484,23.75973744292237,0.537625
784,1.0,26.6278196347032,84.1857305936073,23.6206392694064,0.6337875
785,1.0,26.923451730418943,84.85746812386157,24.046892076502733,0.6975918367346938
786,1.0,26.64409817351598,86.29326484018264,24.073744292237443,0.5719591836734693
787,1.0,26.89,84.55433789954338,23.94469178082192,0.607869387755102
788,1.0,26.89090182648402,83.09988584474885,23.63689497716895,0.6458408163265306
789,1.0,26.736634790528235,85.61566484517304,24.025056921675773,0.5628163265306123
790,1.0,26.69900684931507,86.00639269406393,24.06360730593608,0.5394693877551021
791,51.0,26.50857305936073,86.88253424657535,24.05632420091324,0.0
792,1.0,26.2727397260274,83.27146118721461,23.13324200913242,0.4309332349686463
793,1.0,26.36986301369863,81.42956621004566,22.850890410958904,0.4608787346221441
794,1.0,26.19310109289617,82.2959927140255,22.85933515482696,0.4394994712724709
795,1.0,26.20571917808219,82.16837899543378,22.849817351598173,0.4202802730865972
796,1.0,26.187077625570776,82.73436073059361,22.947328767123288,0.4172224218469278
797,1.0,26.10466894977169,83.362899543379,22.99243150684932,0.4058297413793103
798,51.0,25.848508652094715,85.08640710382514,23.10985883424408,0.3802262931034482
799,1.0,26.110034246575346,82.62134703196347,22.85851598173516,0.5180482611781405
800,1.0,26.48704337899544,82.54075342465754,23.18892694063927,0.4984634492547906
801,51.0,25.8071803652968,85.44018264840183,23.144246575342468,0.4597097288676236
802,51.0,25.94216757741348,85.21596083788707,23.232969034608377,0.6483109735122119
803,1.0,26.010490867579907,85.39977168949771,23.336381278538813,0.6303027175782594
804,1.0,26.41731735159817,82.02922374429224,23.033481735159818,0.6184004127966977
805,1.0,26.305593607305937,82.44760273972602,23.001198630136987,0.7437117303061574
806,1.0,26.229394353369763,83.72017304189436,23.1959927140255,0.6140729274165806
807,1.0,26.39754566210045,82.59155251141553,23.12341324200913,0.5990918472652219
808,1.0,26.272705479452053,84.64988584474885,23.445810502283106,0.6081699346405229
809,1.0,26.32398401826484,84.12808219178082,23.38704337899544,0.6132920536635706
810,51.0,26.122324681238617,84.5860655737705,23.288592896174865,0.5970072239422085
811,1.0,26.4051598173516,84.2986301369863,23.505102739726027,0.5917612659098728
812,1.0,26.741735159817352,82.2351598173516,23.393230593607303,0.5761953904368765
813,1.0,26.21025114155251,85.03869863013699,23.46698630136986,0.565703474372205
814,1.0,26.264207650273224,84.79633424408014,23.469558287795994,0.5485586515307878
815,1.0,26.35670091324201,84.64509132420092,23.52552511415525,0.5329480564155487
816,1.0,26.395616438356164,83.49292237442923,23.3215296803653,0.521499828001376
817,1.0,26.66117579908676,81.69748858447488,23.199520547945205,0.5211558307533539
818,1.0,26.88021402550091,82.59722222222223,23.595935792349728,0.5056759545923633
819,1.0,26.45702054794521,84.70091324200914,23.6350799086758,0.5070863433092535
820,1.0,26.61480593607306,83.70593607305936,23.58582191780821,0.5470278637770898
821,1.0,26.93744292237443,80.09543378995434,23.123242009132422,0.5311317509459924
822,1.0,26.923690801457195,81.22700364298726,23.345264116575592,0.5428448572411421
823,1.0,26.58542237442922,83.73915525114155,23.56678082191781,0.4918472652218782
824,51.0,26.50183789954338,83.89372146118721,23.516997716894977,0.0
825,1.0,21.517888127853883,88.01541095890411,19.295296803652967,0.138187163155316
826,3.0,21.343801369863016,88.72842465753425,19.270091324200912,0.1515449438202247
827,1.0,21.39689207650273,87.73576958105646,19.1077868852459,0.1430397727272727
828,3.0,21.276278538812782,89.51563926940639,19.35930365296804,0.1453352649006622
829,3.0,21.23817351598173,89.39646118721461,19.29896118721461,0.1466652771988328
830,3.0,21.418904109589043,89.925,19.57775114155251,0.1470755517826825
831,51.0,21.22755009107468,90.54496812386157,19.521174863387976,0.1304728260869565
832,3.0,21.23109589041096,89.412100456621,19.30152968036529,0.1579631525076765
833,1.0,22.15392694063927,86.30239726027398,19.503607305936075,0.1401794871794872
834,3.0,21.1511301369863,90.95981735159818,19.52505707762557,0.1282606490872211
835,51.0,21.250159380692168,90.53802367941712,19.54427367941712,0.1061511156186612
836,3.0,21.285262557077623,90.33230593607306,19.539520547945205,0.0940669371196754
837,3.0,21.32811643835616,89.37374429223745,19.38437214611872,0.1099594320486815
838,3.0,21.305730593607308,90.14212328767124,19.516004566210047,0.1259787018255578
839,51.0,21.32588797814208,90.08253642987248,19.52731102003643,0.1211307725507121
840,3.0,21.3851598173516,89.66666666666667,19.495696347031963,0.1253819594302977
841,51.0,21.33376712328767,90.15901826484018,19.55099315068493,0.1283987915407855
842,3.0,21.40833333333333,90.04885844748858,19.599326484018267,0.1200409836065573
843,51.0,21.24124544626594,90.52777777777776,19.52636612021858,0.1156874999999999
844,51.0,21.38106164383562,90.11472602739724,19.598253424657536,0.1234166666666666
845,1.0,21.79858447488585,89.35616438356165,19.83640410958904,0.1189375
846,3.0,21.261130136986303,91.3615296803653,19.71664383561644,0.1208
847,51.0,21.329895264116573,90.5332422586521,19.626161202185795,0.12145
848,3.0,21.44962328767124,90.59360730593608,19.75166666666667,0.1250833333333333
849,3.0,21.32928082191781,90.52100456621004,19.61656392694064,0.1257916666666666
850,3.0,21.51199771689497,89.31518264840183,19.556792237442924,0.1173698113207547
851,1.0,22.031238615664844,88.69148451730419,19.92882513661202,0.1189622641509434
852,51.0,21.58196347031964,91.26963470319636,20.01912100456621,0.1182415094339622
853,1.0,21.634851598173515,89.50239726027397,19.724840182648403,0.1224905660377358
854,1.0,21.678173515981733,88.49429223744292,19.55426940639269,0.1228943396226415
855,51.0,21.98375455373406,89.40004553734062,20.029963570127507,0.122954716981132
856,51.0,21.710787671232875,90.73618721461187,20.04254566210046,0.1228857035081101
857,51.0,21.585764840182648,91.05205479452054,19.977168949771688,0.0
858,1.0,27.29461187214612,79.65730593607306,23.22,0.7517694256756757
859,1.0,27.29880136986301,78.43458904109589,22.9823401826484,0.72240450845335
860,1.0,27.362579690346085,77.23132969034609,22.68441484517304,0.6206032849020846
861,1.0,27.004817351598174,80.25936073059361,23.09583333333333,0.7160517503805175
862,1.0,26.769634703196346,81.7560502283105,23.21207762557077,0.7178272810497407
863,1.0,26.98301369863014,80.88561643835617,23.191826484018264,0.9664469650521154
864,1.0,26.54117714025501,83.25922131147541,23.314959016393445,0.9816554261189454
865,1.0,27.05939497716895,79.39372146118721,22.98038812785388,1.0010821581851626
866,1.0,28.011746575342464,76.44264591789951,22.53740867579909,0.9696467153284672
867,1.0,26.15560502283105,85.25901826484018,23.364109589041096,0.9462861313868614
868,1.0,26.30190118397085,84.71960382513662,23.40062613843352,0.978712408759124
869,1.0,26.55730593607306,83.66769406392694,23.43469178082192,0.8738793322971822
870,1.0,27.10876712328767,80.26095890410959,23.22390410958904,0.8727464788732395
871,1.0,26.98283105022831,81.32397260273973,23.329714611872145,0.8132496350364964
872,1.0,27.15917577413479,80.25250455373406,23.26758879781421,0.8080991253644315
873,1.0,27.218002283105022,79.35616438356165,23.0731392694064,0.9178321678321678
874,1.0,26.963938356164384,81.0142694063927,23.2599200913242,0.9152389277389276
875,1.0,27.041757990867577,80.84303652968036,23.28001141552512,0.8403846153846153
876,1.0,26.59710837887068,82.85530510018215,23.297586520947178,0.8407634032634033
877,1.0,27.032408675799086,81.58390410958904,23.455251141552512,0.8412467229828139
878,1.0,27.572454337899543,78.09166666666667,23.173093607305933,0.8410514052715887
879,1.0,26.58093607305936,83.84714611872145,23.504760273972604,0.8398835516739447
880,1.0,26.620195810564663,83.25808287795992,23.42091302367941,0.8444687045123727
881,1.0,26.71519406392694,83.34691780821917,23.52788812785388,0.8456360989810772
882,1.0,26.968070776255708,82.0033105022831,23.483835616438355,0.8455778748180495
883,1.0,27.38986301369863,79.0615296803653,23.221130136986304,0.870014556040757
884,1.0,28.093556466302367,76.55441712204008,23.22110655737705,0.8651749271137027
885,1.0,26.906689497716897,83.3980593607306,23.736472602739727,0.7946194225721784
886,1.0,27.63373287671233,78.93344748858448,23.458242009132423,0.8161475648877224
887,1.0,28.02374429223744,76.44264591789951,22.9700799086758,0.8947146185206756
888,1.0,27.904610655737702,76.44264591789951,23.019137067395263,0.9280926033779848
889,1.0,27.1449200913242,81.15639269406392,23.473321917808217,0.946039603960396
890,1.0,27.145114155251143,80.54977168949772,23.335148401826483,0.0
891,1.0,26.70070776255708,82.95662100456622,23.54493150684932,2.31127331862763
892,1.0,26.60536529680365,82.81746575342466,23.421107305936072,2.31127331862763
893,1.0,26.5923383424408,82.22916666666667,23.291359289617485,2.31127331862763
894,1.0,26.561449771689496,82.45342465753424,23.30600456621005,2.31127331862763
895,1.0,26.61493150684932,82.49851598173515,23.36827625570776,2.31127331862763
896,1.0,26.588196347031964,82.88162100456621,23.41898401826484,2.1892603550295857
897,1.0,26.43233151183971,83.4375,23.376423041894352,2.189240631163708
898,1.0,26.67912100456621,81.76929223744293,23.281015981735163,2.187958579881657
899,1.0,26.83165525114155,83.00502283105023,23.67624429223744,2.184457593688363
900,1.0,26.40021689497717,83.44440639269406,23.3479794520548,2.1818737672583826
901,1.0,26.47594489981785,83.41621129326047,23.41589253187614,2.31127331862763
902,1.0,26.60816210045662,83.04280821917808,23.47087899543379,2.31127331862763
903,1.0,26.8175,81.62009132420091,23.3851598173516,2.31127331862763
904,1.0,26.629178082191785,82.75936073059361,23.43312785388128,2.31127331862763
905,1.0,26.69844034608379,82.66097449908925,23.48405054644809,2.31127331862763
906,1.0,26.69898401826484,82.29874429223744,23.408732876712328,2.31127331862763
907,1.0,26.77054794520548,82.41381278538813,23.50634703196347,2.31127331862763
908,1.0,26.707876712328765,82.59760273972603,23.47875570776256,2.31127331862763
909,1.0,26.481637067395265,83.26559653916212,23.39224726775956,2.31127331862763
910,1.0,26.82986301369863,82.89828767123288,23.66197488584475,2.31127331862763
911,1.0,26.876084474885843,83.0412100456621,23.732146118721463,2.31127331862763
912,1.0,26.541050228310503,83.52465753424657,23.506655251141552,2.31127331862763
913,1.0,26.594558287795994,83.56124772313296,23.564731329690343,2.31127331862763
914,1.0,26.71307077625571,83.23938356164383,23.61478310502283,2.31127331862763
915,1.0,26.72133561643836,82.63116438356164,23.501164383561644,2.31127331862763
916,1.0,26.83239726027397,82.10525114155251,23.499634703196342,2.31127331862763
917,1.0,27.023383424408014,83.24305555555556,23.917509107468124,2.31127331862763
918,1.0,26.789383561643834,83.36735159817351,23.71691780821918,2.31127331862763
919,1.0,26.95385844748858,82.63424657534246,23.729931506849315,2.31127331862763
920,1.0,27.04700913242009,81.56986301369864,23.600502283105023,2.31127331862763
921,1.0,27.07264344262295,81.78312841530055,23.66683743169399,2.31127331862763
922,1.0,26.92219178082192,82.54098173515982,23.67942922374429,2.31127331862763
923,1.0,26.81464611872146,82.66050228310502,23.597762557077623,0.0
924,1.0,24.764075342465752,82.67203196347032,21.603401826484017,0.0
925,1.0,24.70176940639269,82.2587899543379,21.45851598173516,0.0
926,1.0,24.60597677595628,82.22222222222223,21.35865209471767,0.0
927,1.0,24.61408675799087,82.29486301369863,21.37985159817352,0.0
928,1.0,24.68738584474886,82.22157534246575,21.438550228310504,0.0
929,1.0,24.683070776255708,82.30764840182648,21.44958904109589,0.0
930,51.0,24.57815346083789,82.87112932604735,21.45445127504553,0.0
931,1.0,24.782853881278538,81.36837899543379,21.35562785388128,0.0
932,1.0,24.894908675799087,82.70456621004566,21.731906392694064,0.0
933,1.0,24.619600456621004,82.35034246575343,21.391084474885844,0.0
934,1.0,24.63723816029144,82.51115664845173,21.442566029143897,0.0
935,1.0,24.79939497716895,82.04543378995434,21.508778538812784,0.0
936,1.0,24.88084474885845,81.58755707762558,21.49849315068493,0.0
937,1.0,24.71691780821918,82.32203196347032,21.48536529680365,0.0
938,1.0,24.76037112932605,82.41598360655738,21.54702868852459,0.0
939,1.0,24.796860730593608,81.94942922374429,21.48840182648402,0.0
940,1.0,24.86062785388128,81.86221461187215,21.535958904109588,0.0
941,1.0,24.782648401826485,82.35342465753425,21.555844748858448,0.0
942,1.0,24.65242486338797,82.28722677595628,21.415220856102003,0.0
943,1.0,24.997671232876712,82.04840182648402,21.705,0.0
944,1.0,24.998401826484017,82.18447488584475,21.731084474885844,0.0
945,1.0,24.759086757990868,82.36678082191781,21.53810502283105,0.0
946,1.0,24.774237249544623,82.4738160291439,21.57280282331512,0.0
947,1.0,24.92125570776256,82.16883561643836,21.65196347031964,0.0
948,1.0,24.90891552511416,81.7453196347032,21.55607305936073,0.0
949,1.0,24.980890410958907,81.34805936073059,21.54494292237443,0.0
950,1.0,25.185006830601093,82.26195355191257,21.93178506375228,0.0
951,1.0,25.01020547945205,82.17579908675799,21.74013698630137,0.0
952,1.0,25.10178082191781,81.95970319634704,21.78763698630137,0.0
953,1.0,25.174360730593605,81.3074200913242,21.70808219178082,0.0
954,1.0,25.27229052823315,80.92178961748634,21.740744535519127,0.0
955,1.0,25.110696347031965,81.58767123287672,21.71759132420092,0.0
956,51.0,25.00656392694064,81.81198630136986,21.663824200913243,0.0
