,weathercode (wmo code),rain (mm),windspeed_10m (km/h),Yield (mt/ha)
632,1.0,0.2527397260273972,5.285981735159817,1.1544549763033176
633,51.0,0.3332194899817851,5.679713114754098,1.1739906103286386
634,1.0,0.1863470319634703,5.62527397260274,1.2010232558139535
635,1.0,0.184486301369863,5.550570776255708,1.2304629629629629
636,1.0,0.3284474885844748,5.512808219178082,1.1430188679245283
637,1.0,0.2948998178506375,5.599123406193078,1.246588785046729
638,1.0,0.2617009132420091,5.789543378995434,1.2577570093457946
639,1.0,0.2013470319634703,5.650878995433789,1.2750467289719627
640,1.0,0.2396004566210045,5.973915525114156,1.223587786259542
641,1.0,0.177037795992714,5.875842440801457,1.2517110266159694
642,1.0,0.2648744292237443,5.746301369863014,1.162889733840304
643,1.0,0.2098287671232876,5.492374429223744,1.2298461538461538
644,1.0,0.2394292237442922,5.498949771689498,1.368421052631579
645,1.0,0.2843351548269581,5.346015482695811,1.5719298245614035
646,1.0,0.2925684931506849,6.202602739726028,0.7
647,1.0,0.2412785388127853,4.913664383561644,0.5765333333333333
648,1.0,0.354634703196347,5.298630136986302,0.3184666666666667
649,1.0,0.2168829690346083,5.391700819672131,0.2037823834196891
650,1.0,0.301689497716895,5.395045662100457,0.1617098445595855
651,1.0,0.4280022831050228,6.439189497716895,0.1782901554404145
652,1.0,0.2493721461187214,5.775878995433789,0.2034455958549222
653,1.0,0.2095742258652095,5.615459927140255,0.2167560975609756
654,1.0,0.3264155251141553,5.605616438356164,0.2048780487804878
655,1.0,0.2290410958904109,6.1026712328767125,0.1959024390243902
656,1.0,0.1723630136986301,5.87716894977169,0.2204390243902439
657,1.0,0.2205373406193078,5.318761384335155,0.3060240963855422
658,1.0,0.3573630136986301,5.386860730593607,0.232758064516129
659,51.0,0.3633447488584475,5.17351598173516,0.0
660,1.0,0.2335273972602739,6.144634703196347,1.0530437284234753
661,1.0,0.188458904109589,6.3850799086758,0.882692548528491
662,1.0,0.1610428051001821,6.250853825136612,0.8217908578584847
663,1.0,0.2398515981735159,5.382545662100457,1.0668816530995615
664,1.0,0.2252397260273972,5.933196347031964,0.902433438305182
665,1.0,0.2943721461187214,5.36134703196347,0.8830231892356142
666,51.0,0.3779257741347905,5.242543260473588,0.7705460693958228
667,1.0,0.2355022831050228,5.721883561643836,0.8855733333333332
668,1.0,0.2395319634703196,5.626426940639269,0.4714399999999999
669,1.0,0.4255251141552511,4.785479452054795,0.46732
670,1.0,0.3569444444444444,4.863604280510018,0.2638689655172413
671,1.0,0.2586187214611872,5.270570776255707,0.2577103448275862
672,1.0,0.2314611872146118,5.981963470319634,0.2555466666666666
673,1.0,0.2674086757990868,5.638618721461188,0.227290909090909
674,1.0,0.2032445355191257,5.849271402550091,0.2197878787878787
675,1.0,0.2715867579908675,5.391289954337899,0.24458
676,1.0,0.2425228310502283,5.615125570776256,0.2350533333333333
677,1.0,0.283162100456621,5.404646118721461,0.2424054982817869
678,1.0,0.3613046448087431,4.84507058287796,0.2504536082474227
679,1.0,0.3035045662100456,5.618778538812785,0.2396288659793814
680,1.0,0.2996917808219178,5.049577625570777,0.2089194769442532
681,1.0,0.3743036529680365,5.103904109589041,0.16237439779766
682,1.0,0.2693875227686703,5.719649362477232,0.156151724137931
683,1.0,0.343162100456621,5.354691780821917,0.0429586206896551
684,1.0,0.3369748858447489,5.4242694063926935,0.0250675675675675
685,1.0,0.2477739726027397,6.142134703196347,0.0264599999999999
686,1.0,0.2556466302367942,5.686919398907104,0.0205666666666666
687,1.0,0.4262328767123288,5.039646118721461,0.06284
688,1.0,0.2375913242009132,5.646780821917808,0.0611733333333333
689,1.0,0.2253652968036529,6.204828767123288,0.0655065789473684
690,1.0,0.2770491803278688,5.269000455373407,0.0682035928143712
691,1.0,0.3676940639269406,4.992865296803653,0.0677425149700598
692,51.0,0.4041095890410959,4.979143835616439,0.0
693,1.0,0.1838470319634703,17.732853881278537,0.0
694,1.0,0.1655136986301369,18.5036080736801,0.0
695,1.0,0.1333788706739526,18.5036080736801,0.0
696,1.0,0.2523059360730593,18.35655251141553,0.0
697,51.0,0.2633333333333333,18.5036080736801,0.0
698,51.0,0.2777511415525114,17.514440639269406,0.0
699,51.0,0.3532331511839708,18.5036080736801,0.0
700,1.0,0.1974200913242009,18.456312785388125,0.0
701,51.0,0.2130251141552511,18.460490867579907,0.0
702,51.0,0.3759703196347032,18.26866438356164,0.0
703,51.0,0.3402208561020036,17.430510018214935,0.0
704,51.0,0.3113013698630137,18.5036080736801,0.0
705,51.0,0.2838127853881278,18.5036080736801,0.0
706,51.0,0.3106392694063927,18.5036080736801,0.0
707,1.0,0.2301343351548269,18.5036080736801,0.0
708,51.0,0.3135159817351598,18.5036080736801,0.0
709,51.0,0.285810502283105,18.5036080736801,0.0
710,51.0,0.2852168949771689,18.5036080736801,0.0
711,51.0,0.3721083788706739,17.51478825136612,0.0
712,1.0,0.3261872146118721,18.5036080736801,0.0
713,51.0,0.2491324200913242,17.15683789954338,0.0
714,51.0,0.4344634703196347,18.5036080736801,0.0
715,51.0,0.3379895264116576,18.5036080736801,0.0
716,51.0,0.3412899543378995,18.5036080736801,0.0
717,1.0,0.4512442922374429,18.5036080736801,0.0
718,51.0,0.2181963470319634,18.5036080736801,0.0
719,1.0,0.2560678506375228,18.208481329690343,0.0
720,51.0,0.4406963470319635,18.38070776255708,0.0
721,51.0,0.3388356164383561,18.5036080736801,0.000531914893617
722,1.0,0.1831735159817351,18.5036080736801,0.0005851063829787
723,51.0,0.2869421675774135,17.63849043715847,0.0005851063829787
724,51.0,0.4054680365296804,18.36211187214612,0.0006382978723404
725,51.0,0.5210616438356165,18.009006849315067,0.0
726,1.0,0.2836643835616438,9.373002283105023,0.884375
727,1.0,0.2556278538812785,9.658230593607309,0.7833333333333333
728,1.0,0.1779143897996357,9.613046448087433,0.6920000000000001
729,1.0,0.300296803652968,8.979200913242009,0.573076923076923
730,1.0,0.3088356164383561,9.948036529680364,0.6124999999999999
731,51.0,0.3721232876712328,8.762397260273973,0.5341666666666667
732,51.0,0.4578551912568306,9.338194444444444,0.5341666666666667
733,1.0,0.2744520547945205,9.09238584474886,0.2565
734,1.0,0.2261986301369863,9.398413242009132,0.246
735,51.0,0.4351027397260274,8.836175799086757,0.283
736,1.0,0.3920081967213115,8.72273451730419,0.5
737,1.0,0.3466552511415525,8.976381278538813,0.80625
738,51.0,0.3195776255707762,9.807123287671232,0.585625
739,51.0,0.3904680365296804,9.802808219178084,0.366875
740,1.0,0.2757969034608378,9.2883310564663,0.55
741,1.0,0.3623287671232876,9.229634703196348,0.54
742,1.0,0.2844977168949771,9.537226027397262,0.575
743,51.0,0.3475342465753425,9.095639269406393,1.1
744,1.0,0.3828551912568306,8.415915300546448,1.105
745,1.0,0.423892694063927,9.524657534246575,1.025
746,51.0,0.3327625570776256,8.65390410958904,0.8800000000000001
747,51.0,0.4644748858447489,8.945616438356165,0.8857142857142858
748,1.0,0.3156420765027322,9.414902094717668,0.55
749,1.0,0.3935045662100456,9.43236301369863,0.385
750,51.0,0.6181278538812786,9.705091324200914,0.255
751,51.0,0.2797716894977169,9.258390410958905,0.158
752,1.0,0.2909722222222222,9.09464936247723,0.13
753,51.0,0.5072716894977168,9.1675,0.12
754,1.0,0.2930479452054794,9.270296803652968,0.108
755,1.0,0.2340981735159817,9.209360730593607,0.0829999999999999
756,51.0,0.3330714936247723,8.795856102003643,0.09
757,51.0,0.4823287671232876,8.606837899543379,0.055
758,51.0,0.5242808219178082,8.533527397260274,0.0
759,1.0,0.2542579908675799,6.112363013698631,1.2159074733096085
760,1.0,0.200445205479452,6.141529680365297,1.216844729344729
761,1.0,0.1739412568306011,6.270241347905283,1.2168091168091169
762,1.0,0.262796803652968,5.520593607305936,1.2238776978417267
763,1.0,0.2196118721461187,5.922317351598173,1.2369424460431655
764,1.0,0.2861529680365297,5.637454337899543,1.2643815741748277
765,51.0,0.3520833333333333,5.419729052823315,1.2146173376858904
766,1.0,0.234634703196347,5.5920433789954345,1.202962962962963
767,1.0,0.2205251141552511,6.309052511415525,1.1849481481481483
768,1.0,0.3832876712328767,5.242100456621005,1.1849851851851851
769,1.0,0.3387295081967213,5.202026411657559,1.1937433962264152
770,1.0,0.2932077625570776,5.36027397260274,1.1937735849056603
771,1.0,0.2217237442922374,5.896369863013699,1.201645283018868
772,1.0,0.2486986301369863,5.711404109589041,1.2080377358490566
773,1.0,0.1794398907103825,5.77299635701275,1.2090566037735848
774,1.0,0.2719977168949771,5.759178082191781,1.049811320754717
775,1.0,0.2396232876712328,5.66898401826484,0.8791489361702127
776,1.0,0.2901598173515982,5.560262557077626,0.949047619047619
777,1.0,0.3272427140255009,5.172871129326047,0.9557142857142856
778,1.0,0.3322602739726027,5.532431506849315,0.9240761904761904
779,1.0,0.2728196347031963,5.558481735159818,0.8109999999999999
780,1.0,0.3757077625570776,5.208801369863013,0.7806714285714286
781,1.0,0.2754098360655737,5.767566029143898,0.6058333333333333
782,1.0,0.3182648401826484,5.612180365296803,0.5660416666666667
783,1.0,0.3922146118721461,5.691312785388128,0.537625
784,1.0,0.2576027397260274,6.03648401826484,0.6337875
785,1.0,0.2566484517304189,5.931625683060109,0.6975918367346938
786,1.0,0.3689383561643836,5.490228310502284,0.5719591836734693
787,1.0,0.2349885844748858,5.580479452054795,0.607869387755102
788,1.0,0.2194406392694063,6.093059360730593,0.6458408163265306
789,1.0,0.2562158469945355,5.5925432604735885,0.5628163265306123
790,1.0,0.3721004566210045,5.152488584474886,0.5394693877551021
791,51.0,0.3803310502283105,5.220650684931507,0.0
792,1.0,0.1708675799086758,8.140456621004565,0.4309332349686463
793,1.0,0.1221803652968036,7.731837899543378,0.4608787346221441
794,1.0,0.1514344262295082,7.453563296903461,0.4394994712724709
795,1.0,0.1647031963470319,7.614452054794521,0.4202802730865972
796,1.0,0.1718835616438356,7.591506849315069,0.4172224218469278
797,1.0,0.211107305936073,7.396632420091324,0.4058297413793103
798,51.0,0.2704007285974499,8.287670765027322,0.3802262931034482
799,1.0,0.1428538812785388,7.4802625570776256,0.5180482611781405
800,1.0,0.2162899543378995,7.0751484018264845,0.4984634492547906
801,51.0,0.2869178082191781,8.011358447488584,0.4597097288676236
802,51.0,0.2525159380692167,7.947461293260473,0.6483109735122119
803,1.0,0.2430821917808219,8.213356164383562,0.6303027175782594
804,1.0,0.1315525114155251,8.225844748858448,0.6184004127966977
805,1.0,0.1634246575342465,7.828538812785388,0.7437117303061574
806,1.0,0.1576388888888888,8.555453096539162,0.6140729274165806
807,1.0,0.1995205479452054,7.885924657534246,0.5990918472652219
808,1.0,0.1978082191780822,7.388059360730594,0.6081699346405229
809,1.0,0.2395091324200913,7.928059360730594,0.6132920536635706
810,51.0,0.2935109289617486,7.47528460837887,0.5970072239422085
811,1.0,0.2081164383561643,8.165867579908676,0.5917612659098728
812,1.0,0.2659246575342466,6.686472602739726,0.5761953904368765
813,1.0,0.3098059360730594,7.918424657534246,0.565703474372205
814,1.0,0.2647882513661202,7.853927595628415,0.5485586515307878
815,1.0,0.287283105022831,8.061130136986302,0.5329480564155487
816,1.0,0.1978424657534246,8.275308219178083,0.521499828001376
817,1.0,0.1549657534246575,8.08566210045662,0.5211558307533539
818,1.0,0.2393214936247722,7.189321493624773,0.5056759545923633
819,1.0,0.2995776255707763,7.925947488584475,0.5070863433092535
820,1.0,0.2003082191780822,8.094349315068493,0.5470278637770898
821,1.0,0.1432876712328767,8.006997716894977,0.5311317509459924
822,1.0,0.2528346994535519,7.296288706739526,0.5428448572411421
823,1.0,0.2796917808219178,7.84818493150685,0.4918472652218782
824,51.0,0.3233561643835616,7.731050228310503,0.0
825,1.0,0.3315981735159817,5.334303652968036,0.138187163155316
826,3.0,0.3256963470319635,5.26453196347032,0.1515449438202247
827,1.0,0.3120560109289617,4.993180783242258,0.1430397727272727
828,3.0,0.4257534246575342,4.479794520547945,0.1453352649006622
829,3.0,0.3575570776255707,5.220730593607306,0.1466652771988328
830,3.0,0.4690639269406392,4.590410958904109,0.1470755517826825
831,51.0,0.490790072859745,4.863923041894353,0.1304728260869565
832,3.0,0.3906963470319635,4.802785388127854,0.1579631525076765
833,1.0,0.3928652968036529,4.712796803652968,0.1401794871794872
834,3.0,0.573527397260274,4.676073059360731,0.1282606490872211
835,51.0,0.4921220400728597,4.702561475409836,0.1061511156186612
836,3.0,0.4255251141552511,5.053744292237443,0.0940669371196754
837,3.0,0.3866095890410959,5.21898401826484,0.1099594320486815
838,3.0,0.4769292237442922,4.955399543378996,0.1259787018255578
839,51.0,0.3819102914389799,5.139355646630237,0.1211307725507121
840,3.0,0.4490867579908675,4.54535388127854,0.1253819594302977
841,51.0,0.4309246575342466,5.196563926940639,0.1283987915407855
842,3.0,0.4610730593607306,4.90197488584475,0.1200409836065573
843,51.0,0.5335382513661202,4.6114867941712205,0.1156874999999999
844,51.0,0.4735730593607306,5.363995433789954,0.1234166666666666
845,1.0,0.4545433789954338,4.337591324200914,0.1189375
846,3.0,0.5374086757990867,4.739680365296803,0.1208
847,51.0,0.5049294171220401,5.309813296903461,0.12145
848,3.0,0.5337899543378996,4.830616438356164,0.1250833333333333
849,3.0,0.4919406392694063,4.989360730593607,0.1257916666666666
850,3.0,0.4041666666666667,4.994280821917808,0.1173698113207547
851,1.0,0.4499544626593807,4.680054644808744,0.1189622641509434
852,51.0,0.5764954337899544,4.708253424657535,0.1182415094339622
853,1.0,0.3963013698630137,5.003150684931507,0.1224905660377358
854,1.0,0.3643835616438356,4.91716894977169,0.1228943396226415
855,51.0,0.4677709471766848,4.365220856102003,0.122954716981132
856,51.0,0.5597945205479452,4.576358447488585,0.1228857035081101
857,51.0,0.5950799086757991,4.548401826484018,0.0
858,1.0,0.184783105022831,3.9850799086757993,0.7517694256756757
859,1.0,0.163607305936073,4.008276255707763,0.72240450845335
860,1.0,0.1691826047358834,3.99603825136612,0.6206032849020846
861,1.0,0.2000114155251141,3.7069520547945207,0.7160517503805175
862,1.0,0.2196232876712328,3.745502283105023,0.7178272810497407
863,1.0,0.2428652968036529,3.58486301369863,0.9664469650521154
864,1.0,0.3147654826958105,3.6098360655737705,0.9816554261189454
865,1.0,0.1960730593607305,3.821449771689498,1.0010821581851626
866,1.0,0.2076712328767123,3.886678082191781,0.9696467153284672
867,1.0,0.393013698630137,3.349566210045662,0.9462861313868614
868,1.0,0.3312613843351548,3.4363615664845173,0.978712408759124
869,1.0,0.2647488584474886,3.522853881278539,0.8738793322971822
870,1.0,0.1939497716894977,3.7549429223744295,0.8727464788732395
871,1.0,0.2582990867579908,3.640114155251142,0.8132496350364964
872,1.0,0.1883879781420765,3.734676684881603,0.8080991253644315
873,1.0,0.2505365296803652,3.6415981735159817,0.9178321678321678
874,1.0,0.2321917808219178,3.6257077625570777,0.9152389277389276
875,1.0,0.2659474885844748,3.5657876712328767,0.8403846153846153
876,1.0,0.3251821493624772,3.4738501821493624,0.8407634032634033
877,1.0,0.26912100456621,3.743858447488584,0.8412467229828139
878,1.0,0.2670205479452054,3.45824200913242,0.8410514052715887
879,1.0,0.3542351598173516,3.441689497716895,0.8398835516739447
880,1.0,0.3182604735883424,3.645582877959927,0.8444687045123727
881,1.0,0.3551027397260273,3.5123173515981736,0.8456360989810772
882,1.0,0.2569406392694064,3.672602739726028,0.8455778748180495
883,1.0,0.220593607305936,3.759691780821918,0.870014556040757
884,1.0,0.25066029143898,3.819467213114754,0.8651749271137027
885,1.0,0.3395547945205479,3.591004566210046,0.7946194225721784
886,1.0,0.2048858447488584,3.865308219178082,0.8161475648877224
887,1.0,0.1460502283105023,4.248972602739726,0.8947146185206756
888,1.0,0.2676912568306011,3.833617941712204,0.9280926033779848
889,1.0,0.3335616438356164,3.6364497716894975,0.946039603960396
890,1.0,0.3445890410958904,3.623264840182648,0.0
891,1.0,0.1128424657534246,12.588687214611872,2.31127331862763
892,1.0,0.0853995433789954,12.00181506849315,2.31127331862763
893,1.0,0.0967326958105646,11.58296903460838,2.31127331862763
894,1.0,0.1135730593607305,11.925285388127854,2.31127331862763
895,1.0,0.102796803652968,11.949018264840182,2.31127331862763
896,1.0,0.1434360730593607,11.314908675799089,2.1892603550295857
897,1.0,0.1937727686703096,13.264731329690346,2.189240631163708
898,1.0,0.0897260273972602,12.233641552511417,2.187958579881657
899,1.0,0.1664155251141552,10.76472602739726,2.184457593688363
900,1.0,0.2005707762557077,12.295684931506848,2.1818737672583826
901,1.0,0.1732012750455373,12.112147085610202,2.31127331862763
902,1.0,0.1642465753424657,12.50917808219178,2.31127331862763
903,1.0,0.0839155251141552,13.145570776255708,2.31127331862763
904,1.0,0.1176598173515981,12.616141552511415,2.31127331862763
905,1.0,0.1034266848816029,13.43846766848816,2.31127331862763
906,1.0,0.1256164383561644,12.46041095890411,2.31127331862763
907,1.0,0.1038470319634703,11.357876712328768,2.31127331862763
908,1.0,0.1646232876712328,12.547602739726027,2.31127331862763
909,1.0,0.1835040983606557,11.63870673952641,2.31127331862763
910,1.0,0.1402739726027397,12.862910958904113,2.31127331862763
911,1.0,0.1949885844748858,10.437819634703196,2.31127331862763
912,1.0,0.1887214611872146,12.305616438356164,2.31127331862763
913,1.0,0.1646744080145719,11.687602459016391,2.31127331862763
914,1.0,0.167945205479452,12.729246575342463,2.31127331862763
915,1.0,0.115810502283105,13.134143835616438,2.31127331862763
916,1.0,0.0793493150684931,12.63763698630137,2.31127331862763
917,1.0,0.1472108378870673,10.80858378870674,2.31127331862763
918,1.0,0.206769406392694,12.041552511415524,2.31127331862763
919,1.0,0.123755707762557,12.914497716894978,2.31127331862763
920,1.0,0.0812100456621004,12.370833333333334,2.31127331862763
921,1.0,0.151901183970856,11.413558743169398,2.31127331862763
922,1.0,0.181175799086758,12.32099315068493,2.31127331862763
923,1.0,0.2048173515981735,11.678778538812786,0.0
924,1.0,0.1301255707762557,12.99980593607306,0.0
925,1.0,0.1188926940639269,12.80634703196347,0.0
926,1.0,0.1128415300546448,12.25242486338798,0.0
927,1.0,0.129783105022831,12.3913698630137,0.0
928,1.0,0.1157191780821917,12.291917808219178,0.0
929,1.0,0.1398972602739726,11.448333333333332,0.0
930,51.0,0.2066484517304189,13.356580145719487,0.0
931,1.0,0.1051369863013698,12.992009132420092,0.0
932,1.0,0.1953196347031963,11.772317351598174,0.0
933,1.0,0.2285730593607305,12.689349315068492,0.0
934,1.0,0.2105532786885245,12.538376593806923,0.0
935,1.0,0.1957077625570776,12.66263698630137,0.0
936,1.0,0.1055365296803653,13.84392694063927,0.0
937,1.0,0.1173401826484018,13.0539497716895,0.0
938,1.0,0.113353825136612,13.729804189435338,0.0
939,1.0,0.1292009132420091,12.936438356164384,0.0
940,1.0,0.1180593607305936,11.81398401826484,0.0
941,1.0,0.1911301369863013,12.998641552511415,0.0
942,1.0,0.2382058287795992,11.984995446265938,0.0
943,1.0,0.174337899543379,13.160011415525114,0.0
944,1.0,0.2068493150684931,10.976027397260276,0.0
945,1.0,0.2345547945205479,12.522271689497718,0.0
946,1.0,0.2117941712204007,11.9069558287796,0.0
947,1.0,0.1984132420091324,12.85159817351598,0.0
948,1.0,0.1670662100456621,13.512751141552512,0.0
949,1.0,0.1060502283105022,13.249486301369863,0.0
950,1.0,0.1879667577413478,11.705737704918032,0.0
951,1.0,0.2236872146118721,12.352477168949772,0.0
952,1.0,0.1804680365296803,13.41574200913242,0.0
953,1.0,0.1071917808219178,13.4349200913242,0.0
954,1.0,0.1744990892531876,12.067725409836063,0.0
955,1.0,0.2442465753424657,12.75390410958904,0.0
956,51.0,0.2654566210045662,11.906050228310502,0.0
